cq_id,domain,clause,excerpt,question,cco_elements,dup_of,dup_score,dup_stage
CQ469,Data Protection,Article 52(3),"shall refrain from any action incompatible with their duties and shall not, during their term of office, engage in any incompatible occupation...""",What obligation applies to members of supervisory authorities regarding incompatible occupations?,"cco:Obligation, cco:appliesToRole",,,
CQ470,Data Protection,Article 52(4),"Each Member State shall ensure that each supervisory authority is provided with the human, technical and financial resources [...] necessary for the effective performance of its tasks...""",What obligation applies to Member States regarding provision of resources to supervisory authorities?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ471,Data Protection,Article 52(5),"Each Member State shall ensure that each supervisory authority chooses and has its own staff which shall be subject to the exclusive direction of the member or members...""",What obligation applies to Member States regarding staff selection for supervisory authorities?,"cco:Obligation, cco:hasAction",,,
CQ472,Data Protection,Article 52(6),"Each Member State shall ensure that each supervisory authority is subject to financial control which does not affect its independence...""",What obligation applies to Member States regarding financial control of supervisory authorities?,"cco:Obligation, cco:appliesUnder",,,
CQ473,Data Protection,Article 52(6),"Each Member State shall ensure that each supervisory authority is subject to financial control which does not affect its independence...""",Under what condition must financial control of supervisory authorities be exercised?,"cco:Obligation, cco:appliesUnder",,,
CQ474,Data Protection,Article 53(1),"Member States shall provide for each member of their supervisory authorities to be appointed by means of a transparent procedure by: — their parliament; — their government; — their head of State; or — an independent body...""",What obligation applies to Member States regarding the appointment of supervisory authority members?,"cco:Obligation, cco:hasAction",,,
CQ475,Data Protection,Article 54(2),"The member or members and the staff of each supervisory authority shall, in accordance with Union or Member State law, be subject to a duty of professional secrecy both during and after their term of office...""",What obligation applies to members of supervisory authorities regarding professional secrecy?,"cco:Obligation, cco:appliesToRole",,,
CQ476,Data Protection,Article 57(1)(a),"monitor and enforce the application of this Regulation""",What obligation applies to supervisory authorities regarding monitoring and enforcement of the Regulation?,"cco:Obligation, cco:hasAction",,,
CQ477,Data Protection,Article 57(1)(b),"promote public awareness and understanding of the risks, rules, safeguards and rights in relation to processing.""",What action must supervisory authorities take to promote public awareness of data protection risks and rights?,"cco:Obligation, cco:hasAction",,,
CQ478,Data Protection,Article 57(1)(c),"advise, in accordance with Member State law, the national parliament, the government, and other institutions and bodies on legislative and administrative measures...""",What action must supervisory authorities take to advise national institutions on data protection measures?,"cco:Obligation, cco:hasAction",,,
CQ479,Data Protection,Article 57(1)(d),"promote the awareness of controllers and processors of their obligations under this Regulation""",What action must supervisory authorities take to promote awareness among controllers and processors?,"cco:Obligation, cco:hasAction",,,
CQ480,Data Protection,Article 57(1)(e),"provide information to any data subject concerning the exercise of their rights under this Regulation and, if appropriate, cooperate with the supervisory authorities in other Member States...""",What action must supervisory authorities take upon request from a data subject?,"cco:Obligation, cco:hasAction",,,
CQ481,Data Protection,Article 57(1)(f),"handle complaints lodged by a data subject, or by a body, organisation or association [...] and investigate, to the extent appropriate, the subject matter of the complaint...""",What action must supervisory authorities take regarding complaints from data subjects?,"cco:Obligation, cco:hasAction",,,
CQ482,Data Protection,Article 57(1)(f),"inform the complainant of the progress and the outcome of the investigation within a reasonable period...""",What action must supervisory authorities take after receiving a complaint?,"cco:Obligation, cco:hasAction",,,
CQ483,Data Protection,Article 57(1)(g),"cooperate with, including sharing information and provide mutual assistance to, other supervisory authorities with a view to ensuring the consistency of application and enforcement...""",What action must supervisory authorities take to ensure consistent application of the Regulation?,"cco:Obligation, cco:hasAction",CQ462,1,A-exact
CQ484,Data Protection,Article 57(1)(i),"monitor relevant developments, insofar as they have an impact on the protection of personal data, in particular the development of information and communication technologies...""",What action must supervisory authorities take regarding developments in information and communication technologies?,"cco:Obligation, cco:hasAction",,,
CQ485,Data Protection,Article 57(1)(j),"adopt standard contractual clauses referred to in Article 28(8) and in point (d) of Article 46(2)""",What action must supervisory authorities take regarding standard contractual clauses?,"cco:Obligation, cco:hasAction",,,
CQ486,Data Protection,Article 57(1)(k),"establish and maintain a list in relation to the requirement for data protection impact assessment pursuant to Article 35(4)""",What action must supervisory authorities take regarding data protection impact assessments?,"cco:Obligation, cco:hasAction",,,
CQ487,Data Protection,Article 57(1)(l),"give advice on the processing operations referred to in Article 36(2)""",What action must supervisory authorities take regarding processing operations referred to in Article 36(2)?,"cco:Obligation, cco:hasAction",,,
CQ488,Data Protection,Article 57(1)(m),"encourage the drawing up of codes of conduct pursuant to Article 40(1) and provide an opinion and approve such codes of conduct which provide sufficient safeguards...""",What action must supervisory authorities take to encourage codes of conduct?,"cco:Obligation, cco:hasAction",,,
CQ489,Data Protection,Article 57(1)(n),"encourage the establishment of data protection certification mechanisms and of data protection seals and marks pursuant to Article 42(1), and approve the criteria of certification...""",What action must supervisory authorities take regarding data protection certification mechanisms?,"cco:Obligation, cco:hasAction",,,
CQ490,Data Protection,Article 57(1)(o),"where applicable, carry out a periodic review of certifications issued in accordance with Article 42(7)""",What action must supervisory authorities take regarding periodic review of certifications?,"cco:Obligation, cco:hasAction",,,
CQ491,Data Protection,Article 57(1)(p),"draft and publish the criteria for accreditation of a body for monitoring codes of conduct pursuant to Article 41 and of a certification body pursuant to Article 43""",What action must supervisory authorities take regarding accreditation criteria for monitoring bodies?,"cco:Obligation, cco:hasAction",,,
CQ492,Data Protection,Article 57(1)(q),"conduct the accreditation of a body for monitoring codes of conduct pursuant to Article 41 and of a certification body pursuant to Article 43""",What action must supervisory authorities take regarding accreditation of monitoring and certification bodies?,"cco:Obligation, cco:hasAction",,,
CQ493,Data Protection,Article 57(1)(r),"authorise contractual clauses and provisions referred to in Article 46(3)""",What action must supervisory authorities take regarding authorisation of contractual clauses?,"cco:Obligation, cco:hasAction",,,
CQ494,Data Protection,Article 57(1)(s),"approve binding corporate rules pursuant to Article 47""",What action must supervisory authorities take regarding binding corporate rules?,"cco:Obligation, cco:hasAction",,,
CQ495,Data Protection,Article 57(1)(t),"contribute to the activities of the Board""",What action must supervisory authorities take regarding the Board?,"cco:Obligation, cco:hasAction",,,
CQ496,Data Protection,Article 57(1)(u),"keep internal records of infringements of this Regulation and of measures taken in accordance with Article 58(2)""",What action must supervisory authorities take regarding internal records of infringements?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ497,Data Protection,Article 57(2),Each supervisory authority shall facilitate the submission of complaints referred to in point (f),What action must supervisory authorities take to facilitate complaint submission?,,,,
CQ498,Data Protection,Article 58(2)(a),"to issue warnings to a controller or processor that intended processing operations are likely to infringe provisions of this Regulation""",Which regulation specifies an obligation for a supervisory authority to issue warnings to a controller or processor about likely infringements of the Regulation?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ499,Data Protection,Article 58(2)(b),"to issue reprimands to a controller or a processor where processing operations have infringed provisions of this Regulation""",What action is required of a supervisory authority when it identifies an infringement of the Regulation by a controller or processor?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ500,Data Protection,Article 58(2)(c),"to order the controller or the processor to comply with the data subject's requests to exercise his or her rights pursuant to this Regulation""",Is there an obligation for a supervisory authority to order a controller or processor to comply with data subject rights requests?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ501,Data Protection,Article 58(2)(g),"to order the rectification or erasure of personal data or restriction of processing pursuant to Articles 16, 17 and 18""",Does the Regulation impose an obligation on supervisory authorities to order rectification or erasure of personal data?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ502,Data Protection,Article 58(2)(f),"to impose a temporary or definitive limitation including a ban on processing""",Is there an obligation for a supervisory authority to impose a temporary or definitive limitation on processing?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ503,Data Protection,Article 58(2)(j),"to order the suspension of data flows to a recipient in a third country or to an international organisation""",Can a supervisory authority be required to suspend data flows to a third country or international organisation?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ504,Data Protection,Article 58(2)(h),"to withdraw a certification or to order the certification body to withdraw a certification issued pursuant to Articles 42 and 43""",Is there an obligation for a supervisory authority to withdraw a certification issued under Articles 42 and 43?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ505,Data Protection,Article 58(3)(g),"to adopt standard data protection clauses referred to in Article 28(8) and in point (d) of Article 46(2)""",Does the Regulation require supervisory authorities to adopt standard data protection clauses?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ506,Data Protection,Article 58(3)(b),"to issue, on its own initiative or on request, opinions to the national parliament, the Member State government or, in accordance with Member State law, to other institutions and bodies""",Is a supervisory authority empowered to issue opinions to national parliaments or governments on data protection issues?,"cco:Permission, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ507,Data Protection,Article 59,"Each supervisory authority shall draw up an annual report on its activities""",Is there an obligation for a supervisory authority to draw up an annual report on its activities?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ508,Data Protection,Article 59,"Those reports shall be transmitted to the national parliament, the government and other authorities as designated by Member State law""",Must a supervisory authority transmit its annual report to national parliament and government?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ509,Data Protection,Article 59,"They shall be made available to the public, to the Commission and to the Board""","Is a supervisory authority required to make its annual report available to the public, the Commission, and the Board?","cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ510,Data Protection,Article 60(1),"The lead supervisory authority shall cooperate with the other supervisory authorities concerned in accordance with this Article""",Is there an obligation for the lead supervisory authority to cooperate with other supervisory authorities concerned?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ511,Data Protection,Article 60(1),"The lead supervisory authority and the supervisory authorities concerned shall exchange all relevant information with each other""",Must the lead supervisory authority exchange all relevant information with other supervisory authorities concerned?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ512,Data Protection,Article 60(3),"It shall without delay submit a draft decision to the other supervisory authorities concerned for their opinion""",Is the lead supervisory authority required to submit a draft decision to other supervisory authorities for their opinion?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ513,Data Protection,Article 60(3),"It shall without delay submit a draft decision to the other supervisory authorities concerned for their opinion and take due account of their views""",Must the lead supervisory authority take due account of the views of other supervisory authorities?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ514,Data Protection,Article 60(7),"The lead supervisory authority shall adopt and notify the decision to the main establishment or single establishment of the controller or processor""",Is there an obligation for the lead supervisory authority to adopt and notify a decision to the controller or processor?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ515,Data Protection,Article 60(8),"the supervisory authority with which the complaint was lodged shall adopt the decision and notify it to the complainant""","When a complaint is dismissed, must the supervisory authority that received it adopt and notify the decision to the complainant?","cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ516,Data Protection,Article 60(10),"the controller or processor shall take the necessary measures to ensure compliance with the decision as regards processing activities in the context of all its establishments in the Union""",Is there an obligation for the controller or processor to take measures to comply with a decision across all its Union establishments?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ517,Data Protection,Article 60(10),"The controller or processor shall notify the measures taken for complying with the decision to the lead supervisory authority""",Must the controller or processor notify the lead supervisory authority of measures taken to comply with a decision?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ518,Data Protection,Article 61(1),"Supervisory authorities shall provide each other with relevant information and mutual assistance in order to implement and apply this Regulation in a consistent manner""",Are supervisory authorities required to provide mutual assistance to each other for consistent implementation of the Regulation?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ519,Data Protection,Article 61(2),"Each supervisory authority shall take all appropriate measures required to reply to a request of another supervisory authority without undue delay and no later than one month""",Must a supervisory authority respond to a request for assistance without undue delay and no later than one month?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ520,Data Protection,Article 61(5),"The requested supervisory authority shall inform the requesting supervisory authority of the results or, as the case may be, of the progress of the measures taken""",Is there an obligation for a requested supervisory authority to inform the requesting authority of the results or progress of actions taken?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ521,Data Protection,Article 61(7),"Requested supervisory authorities shall not charge a fee for any action taken by them pursuant to a request for mutual assistance""",Are supervisory authorities prohibited from charging fees for actions taken under mutual assistance requests?,"cco:Prohibition, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ522,Data Protection,Article 61(4),"The requested supervisory authority shall not refuse to comply with the request unless: (a) it is not competent for the subject-matter... or (b) compliance would infringe this Regulation or Union or Member State law""",Is there a condition under which a supervisory authority may refuse to comply with a mutual assistance request?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:specifiesNorm",,,
CQ523,Data Protection,Article 62(1),"The supervisory authorities shall, where appropriate, conduct joint operations including joint investigations and joint enforcement measures...""",Which obligations apply to supervisory authorities regarding joint operations involving members or staff from other Member States?,"cco:Obligation, cco:appliesToRole, cco:hasAction",,,
CQ524,Data Protection,Article 62(2),"A supervisory authority of each of those Member States shall have the right to participate in joint operations.""",What role is required for a supervisory authority to participate in joint operations when a controller has establishments in multiple Member States?,"cco:Obligation, cco:appliesToRole, cco:hasAction",,,
CQ525,Data Protection,Article 62(3),"A supervisory authority may... confer powers, including investigative powers... with the seconding supervisory authority's authorisation...""",Under what condition can a supervisory authority confer investigative powers on staff from another supervisory authority during joint operations?,"cco:Permission, cco:appliesUnder, cco:hasAction, cco:hasObject",,,
CQ526,Data Protection,Article 62(3),"Such investigative powers may be exercised only under the guidance and in the presence of members or staff of the host supervisory authority.""",Which norm specifies that investigative powers exercised by seconded staff must be under the guidance and presence of host authority staff?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ527,Data Protection,Article 62(4),"The Member State of the host supervisory authority shall assume responsibility for their actions, including liability...""",Which obligation assigns responsibility for actions and liability of seconded staff to the host Member State during joint operations?,"cco:Obligation, cco:appliesToRole, cco:hasAction, cco:hasObject",,,
CQ528,Data Protection,Article 62(5),"The Member State in whose territory the damage was caused shall make good such damage under the conditions applicable to damage caused by its own staff.""",What obligation requires the Member State where damage occurred to compensate for damage caused by seconded staff?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ529,Data Protection,Article 62(5),"The Member State of the seconding supervisory authority... shall reimburse that other Member State in full any sums it has paid...""",What obligation requires the seconding Member State to reimburse the host Member State for compensation paid due to damage caused by its staff?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ530,Data Protection,Article 62(7),"Where... a supervisory authority does not, within one month, comply... the other supervisory authorities may adopt a provisional measure...""",Under what condition may other supervisory authorities adopt a provisional measure if one fails to comply with participation obligations in joint operations?,"cco:Permission, cco:appliesUnder, cco:hasAction",,,
CQ531,Data Protection,Article 64(1),"The competent supervisory authority shall communicate the draft decision to the Board, when it: (a) aims to adopt a list of processing operations...""",Which obligation requires a competent supervisory authority to communicate a draft decision to the Board for an opinion in specific cases?,"cco:Obligation, cco:appliesToRole, cco:hasAction",,,
CQ532,Data Protection,Article 64(1)(a-f),"aims to adopt a list of the processing operations subject to the requirement for a data protection impact assessment pursuant to Article 35(4)""",What actions trigger the obligation for a supervisory authority to seek an opinion from the Board under Article 64(1)?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ533,Data Protection,Article 64(2),"Any supervisory authority, the Chair of the Board or the Commission may request that any matter of general application... be examined by the Board...""",Which role can request the Board to examine a matter of general application to obtain an opinion?,"cco:Permission, cco:appliesToRole, cco:hasAction",,,
CQ534,Data Protection,Article 64(3),"That opinion shall be adopted within eight weeks by simple majority of the members of the Board.""",What is the time frame within which the Board must issue an opinion on a draft decision under normal circumstances?,"cco:Obligation, cco:hasAction",,,
CQ535,Data Protection,Article 64(3),"A member which has not objected within a reasonable period indicated by the Chair, shall be deemed to be in agreement with the draft decision.""",Under what condition is a Board member deemed to agree with a draft decision?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ536,Data Protection,Article 64(4),"Supervisory authorities and the Commission shall, without undue delay, communicate by electronic means to the Board, using a standardised format...""",What obligation requires supervisory authorities to communicate relevant information to the Board using a standardized format?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ537,Data Protection,Article 64(5)(a),"The Chair of the Board shall, without undue delay inform by electronic means: (a) the members of the Board and the Commission of any relevant information...""",What obligation requires the Chair of the Board to inform members and the Commission of relevant information communicated to the Board?,"cco:Obligation, cco:hasAction",,,
CQ538,Data Protection,Article 64(5)(b),"(b) the supervisory authority referred to... in paragraphs 1 and 2, and the Commission of the opinion and make it public.""",What obligation requires the Chair of the Board to inform the relevant supervisory authority and the Commission of the Board’s opinion?,"cco:Obligation, cco:hasAction",,,
CQ539,Data Protection,Article 64(6),"The competent supervisory authority shall not adopt its draft decision referred to in paragraph 1 within the period referred to in paragraph 3.""",During which period must a competent supervisory authority refrain from adopting a draft decision after submitting it to the Board?,"cco:Prohibition, cco:appliesUnder, cco:hasAction",,,
CQ540,Data Protection,Article 64(7),"The supervisory authority referred to in paragraph 1 shall take utmost account of the opinion of the Board and shall... communicate to the Chair... whether it will maintain or amend its draft decision...""",What obligation requires a supervisory authority to communicate whether it will maintain or amend its draft decision after receiving the Board’s opinion?,"cco:Obligation, cco:hasAction",,,
CQ541,Data Protection,Article 64(8),"Where the supervisory authority concerned informs the Chair... that it does not intend to follow the opinion of the Board, in whole or in part, providing the relevant grounds, Article 65(1) shall apply.""",Under what condition does Article 65(1) apply regarding a supervisory authority not following the Board’s opinion?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ542,Data Protection,Article 65(1)(a),"The Board shall adopt a binding decision... where... a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision...""",What binding decision-making power does the Board have when a supervisory authority raises a relevant and reasoned objection to a draft decision?,"cco:Obligation, cco:hasAction",,,
CQ543,Data Protection,Article 65(1)(b),"Where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment...""",What obligation applies when there are conflicting views on which supervisory authority is competent for the main establishment?,"cco:Obligation, cco:hasAction",,,
CQ544,Data Protection,Article 65(1)(c),"Where a competent supervisory authority does not request the opinion of the Board... or does not follow the opinion of the Board issued under Article 64.""",Under what condition may the Board adopt a binding decision if a competent supervisory authority does not follow the Board’s opinion?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ545,Data Protection,Article 65(2),"The decision referred to in paragraph 1 shall be adopted within one month from the referral... That period may be extended by a further month...""",What is the time frame for the Board to adopt a binding decision under Article 65(1)?,"cco:Obligation, cco:hasAction",,,
CQ546,Data Protection,Article 65(3),"Where the Board has been unable to adopt a decision within the periods referred to in paragraph 2, it shall adopt its decision within two weeks... by a simple majority...""",What procedure applies if the Board fails to adopt a decision within the initial and extended periods under Article 65(2)?,"cco:Obligation, cco:appliesUnder, cco:hasAction",,,
CQ547,Data Protection,Article 65(4),"The supervisory authorities concerned shall not adopt a decision on the subject matter submitted to the Board under paragraph 1 during the periods referred to in paragraphs 2 and 3.""",What obligation prevents supervisory authorities from adopting a decision on a matter referred to the Board under Article 65(1)?,"cco:Prohibition, cco:appliesUnder, cco:hasAction",,,
CQ548,Data Protection,Article 65(5),"The Chair of the Board shall notify, without undue delay, the decision referred to in paragraph 1 to the supervisory authorities concerned.""",What obligation requires the Chair of the Board to notify supervisory authorities of a binding decision?,"cco:Obligation, cco:hasAction",,,
CQ549,Data Protection,Article 65(6),"The lead supervisory authority... shall adopt its final decision on the basis of the decision referred to in paragraph 1... at the latest by one month after the Board has notified its decision.""",What obligation requires the lead supervisory authority to adopt a final decision based on the Board’s binding decision?,"cco:Obligation, cco:hasAction",,,
CQ550,Data Protection,Article 65(6),"The final decision shall refer to the decision referred to in paragraph 1... and shall attach the decision referred to in paragraph 1 of this Article.""",What obligation requires the final decision of a supervisory authority to refer to and attach the Board’s binding decision?,"cco:Obligation, cco:hasAction, cco:hasObject",,,
CQ551,Data Protection,Article 66(1),"In exceptional circumstances... where there is an urgent need to act... it may... immediately adopt provisional measures...""",Under what condition may a supervisory authority adopt provisional measures derogating from the consistency mechanism?,"cco:Permission, cco:appliesUnder, cco:hasAction",,,
CQ552,Data Protection,Article 66(1),"The supervisory authority shall, without delay, communicate those measures and the reasons for adopting them to the other supervisory authorities concerned, to the Board and to the Commission.""","What obligation requires a supervisory authority to communicate urgent provisional measures to other authorities, the Board, and the Commission?","cco:Obligation, cco:hasAction",,,
CQ553,Data Protection,Article 66(2),"Where a supervisory authority has taken a measure pursuant to paragraph 1 and considers that final measures need urgently be adopted, it may request an urgent opinion or an urgent binding decision...""",Under what condition may a supervisory authority request an urgent opinion or binding decision from the Board?,"cco:Permission, cco:appliesUnder, cco:hasAction",,,
CQ554,Data Protection,Article 70(1)(e),"issue guidelines, recommendations and best practices in order to encourage consistent application of this Regulation""","Which regulation specifies an obligation for the European Data Protection Board to issue guidelines, recommendations, and best practices to ensure consistent application of the GDPR?","cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ555,Data Protection,Article 70(1)(b),"advise the Commission on any issue related to the protection of personal data in the Union""",What action is required of the Board when requested by the Commission regarding issues related to personal data protection in the Union?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ556,Data Protection,Article 64(4),"an urgent opinion or an urgent binding decision [...] shall be adopted within two weeks by simple majority""",Is there an obligation for the Board to adopt urgent opinions or binding decisions within two weeks by simple majority?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ557,Data Protection,Article 71(1),"The Board shall draw up an annual report regarding the protection of natural persons with regard to processing in the Union""",Does the Regulation establish an obligation for the Board to draw up an annual report on data protection in the Union?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ558,Data Protection,Article 74(1)(a),"to convene the meetings of the Board and prepare its agenda""",Which role is required to convene meetings of the Board and prepare its agenda?,"cco:Obligation, cco:Role, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ559,Data Protection,Article 74(1)(b),"to notify decisions adopted by the Board pursuant to Article 65 to the lead supervisory authority""",Is there an obligation for the Chair to notify decisions adopted by the Board under Article 65 to the lead supervisory authority?,"cco:Obligation, cco:Regulation, cco:appliesToRole, cco:hasAction, cco:specifiesNorm",,,
CQ560,Data Protection,Article 75(5),"The secretariat shall provide analytical, administrative and logistical support to the Board""","Is there an obligation for the secretariat to provide analytical, administrative, and logistical support to the Board?","cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ561,Data Protection,Article 75(6)(f),"the preparation and follow-up of the meetings of the Board""",What resource is the secretariat responsible for preparing and following up?,"cco:Obligation, cco:Resource, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ562,Data Protection,Article 69(1),"The Board shall act independently when performing its tasks or exercising its powers pursuant to Articles 70 and 71""",Is there an obligation for the Board to act independently when performing its tasks under Articles 70 and 71?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ563,Data Protection,Article 69(2),"the Board shall, in the performance of its tasks or the exercise of its powers, neither seek nor take instructions from anybody""",Is there an obligation for the Board to neither seek nor take instructions from any external body during task performance?,"cco:Prohibition, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ564,Data Protection,Article 70(1)(t),"issue opinions on draft decisions of supervisory authorities pursuant to the consistency mechanism referred to in Article 64(1)""",Is there an obligation for the Board to issue opinions on draft decisions of supervisory authorities under the consistency mechanism?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ565,Data Protection,Article 70(1)(y),"maintain a publicly accessible electronic register of decisions taken by supervisory authorities and courts""",Is there an obligation for the Board to maintain a publicly accessible electronic register of decisions taken by supervisory authorities?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ566,Data Protection,Article 70(1)(o),"carry out the accreditation of certification bodies and its periodic review pursuant to Article 43""",Is there an obligation for the Board to carry out the accreditation of certification bodies?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:specifiesNorm",,,
CQ567,Data Protection,Article 70(1)(s),"provide the Commission with an opinion for the assessment of the adequacy of the level of protection in a third country""",Is there an obligation for the Board to provide the Commission with an opinion on the adequacy of data protection in a third country?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ568,Data Protection,Article 70(1)(g),"issue guidelines, recommendations and best practices [...] for establishing the personal data breaches and determining the undue delay referred to in Article 33(1) and (2)""",Is there an obligation for the Board to issue guidelines on personal data breaches and undue delay under Article 33?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ569,Data Protection,Article 70(1)(h),"issue guidelines, recommendations and best practices [...] as to the circumstances in which a personal data breach is likely to result in a high risk""",Is there an obligation for the Board to issue guidelines on circumstances where a personal data breach is likely to result in high risk?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ570,Data Protection,Article 70(1)(i),"issue guidelines, recommendations and best practices [...] for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules""",Is there an obligation for the Board to issue guidelines on criteria for personal data transfers based on binding corporate rules?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ571,Data Protection,Article 70(1)(j),"issue guidelines, recommendations and best practices [...] for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis of Article 49(1)""",Is there an obligation for the Board to issue guidelines on personal data transfers under Article 49(1)?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ572,Data Protection,Article 70(1)(k),"draw up guidelines for supervisory authorities concerning the application of measures referred to in Article 58(1), (2) and (3)""",Is there an obligation for the Board to draw up guidelines concerning the application of measures under Article 58?,"cco:Obligation, cco:Regulation, cco:appliesUnder, cco:hasAction, cco:specifiesNorm",,,
CQ573,Data Protection,Article 71(2),"The annual report shall include a review of the practical application of the guidelines, recommendations and best practices [...] as well as of the binding decisions referred to in Article 65""",Is there an obligation for the Board to review the practical application of previously issued guidelines and binding decisions?,"cco:Obligation, cco:Regulation, cco:hasAction, cco:hasObject, cco:specifiesNorm",,,
CQ574,Data Protection,Article 77(2),"The supervisory authority with which the complaint has been lodged shall inform the complainant on the progress and the outcome of the complaint...""",Which obligation specifies that a supervisory authority must inform a complainant about the progress and outcome of a complaint?,"cco:Obligation, cco:appliesToRole, cco:hasAction, cco:hasObject",,,
CQ575,Data Protection,Article 77(2),"The supervisory authority with which the complaint has been lodged shall inform the complainant on the progress and the outcome of the complaint...""",What action is required of a supervisory authority when a complaint is lodged with it under Article 77?,"cco:Obligation, cco:appliesToRole, cco:hasAction",,,
CQ576,Data Protection,Article 78(1),"each natural or legal person shall have the right to an effective judicial remedy against a legally binding decision of a supervisory authority concerning them.""",Which obligation grants a natural or legal person the right to an effective judicial remedy against a legally binding decision of a supervisory authority?,"cco:Permission, cco:appliesToRole, cco:hasAction",,,
CQ577,Data Protection,Article 78(2),"each data subject shall have the right to a an effective judicial remedy where the supervisory authority... does not handle a complaint or does not inform the data subject within three months...""",Under what condition does a data subject have the right to an effective judicial remedy if a supervisory authority fails to handle a complaint?,"cco:Permission, cco:appliesUnder, cco:hasAction",,,
